Exercício: 2019
Período: 3o. quadrimestre
Escopo: Estados/DF
Anexo 02 - Demonstrativo da Dívida Consolidada Líquida
Tabela: Dívida Consolidada Líquida
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Valor
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 1º Quadrimestre";"% da DC sobre a RCL (I/RCL)";70,36
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 1º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";-12,3
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 1º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";10219028166,88
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 1º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";9197125350,19
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 2º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";3562942797,52
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 2º Quadrimestre";"Dívida Contratual";3562942797,52
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 2º Quadrimestre";"Empréstimos";1568360581,76
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 2º Quadrimestre";"Internos";1567784658,85
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 2º Quadrimestre";"Externos";575922,91
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 2º Quadrimestre";"Parcelamento e Renegociação de Dívidas";1994582215,76
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 2º Quadrimestre";"De Contribuições Previdenciárias";1994582215,76
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 2º Quadrimestre";"DEDUÇÕES (II)";3930526679,76
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 2º Quadrimestre";"Disponibilidade de Caixa";3930526679,76
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 2º Quadrimestre";"Disponibilidade de Caixa Bruta";4232803807,6
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 2º Quadrimestre";"(-) Restos a Pagar Processados";302277127,84
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 2º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";-367583882,24
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 2º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";5390424376,71
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 2º Quadrimestre";"% da DC sobre a RCL (I/RCL)";66,1
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 2º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";-6,82
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 2º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";10780848753,42
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 2º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";9702763878,08
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 3º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";3593279282,45
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 3º Quadrimestre";"Dívida Contratual";3503099902,32
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 3º Quadrimestre";"Empréstimos";1504713573,55
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 3º Quadrimestre";"Internos";1504713573,55
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 3º Quadrimestre";"Parcelamento e Renegociação de Dívidas";1998386328,77
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 3º Quadrimestre";"De Contribuições Previdenciárias";1998386328,77
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 3º Quadrimestre";"Outras Dívidas";90179380,13
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 3º Quadrimestre";"DEDUÇÕES (II)";4022275607,62
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 3º Quadrimestre";"Disponibilidade de Caixa";4022275607,62
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 3º Quadrimestre";"Disponibilidade de Caixa Bruta";4205862869,6
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 3º Quadrimestre";"(-) Restos a Pagar Processados";183587261,98
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 3º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";-428996325,17
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 3º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";5590141391,93
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 3º Quadrimestre";"% da DC sobre a RCL (I/RCL)";64,28
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 3º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";-7,67
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 3º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";11180282783,86
Governo do Estado do Amapá;16;AP;Executivo;829494;"Até o 3º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";10062254505,47
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA - DC (I)";4508572935,2
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"Dívida Contratual";3113463171,62
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"Reestruturação da Dívida de Estados e Municípios";1036290967,99
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"Financiamentos";1991193295,69
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"Internos";1105251030,54
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"Externos";885942265,15
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"Parcelamento e Renegociação de Dívidas";85978907,94
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"De Tributos";776552,83
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"De Contribuições Previdenciárias";5792568,37
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"De Demais Contribuições Sociais";79409786,74
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";1113215115,02
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"Outras Dívidas";281894648,56
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"DEDUÇÕES (II)";1108559243,66
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa";727114692,2
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa Bruta";971631085,18
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"(-) Restos a Pagar Processados";244516392,98
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"Demais Haveres Financeiros";381444551,46
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";3400013691,54
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"RECEITA CORRENTE LÍQUIDA - RCL";7371485136,67
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"% da DC sobre a RCL (I/RCL)";61,16
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"% da DCL sobre a RCL (III/RCL)";46,12
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";14742970273,34
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";13268673246,01
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"Precatórios Posteriores a 05/05/2000 (Não incluídos na DC)";109671936,73
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"Passivo Atuarial";15435083,67
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"SALDO DO EXERCÍCIO ANTERIOR";"Depósitos e Consignações Sem Contrapartida";166356164,51
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";4984256482,74
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"Dívida Contratual";3086702906,37
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"Reestruturação da Dívida de Estados e Municípios";1042107960,39
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"Financiamentos";1951965123,23
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"Internos";1056071009,07
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"Externos";895894114,16
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"Parcelamento e Renegociação de Dívidas";92629822,75
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"De Tributos";766697,03
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"De Contribuições Previdenciárias";13965054,49
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"De Demais Contribuições Sociais";77898071,23
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";1212679903,27
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"Outras Dívidas";684873673,1
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"DEDUÇÕES (II)";1600753754,73
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"Disponibilidade de Caixa";1117428177,99
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"Disponibilidade de Caixa Bruta";1246891611,99
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"(-) Restos a Pagar Processados";129463434,00
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"Demais Haveres Financeiros";483325576,74
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";3383502728,01
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";7514365874,77
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"% da DC sobre a RCL (I/RCL)";66,33
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";45,03
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";15028731749,54
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";13525858574,59
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (Não incluídos na DC)";15481290,45
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"Passivo Atuarial";15435083,67
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 1º Quadrimestre";"Depósitos e Consignações Sem Contrapartida";177337945,77
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";5021619721,34
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"Dívida Contratual";3119201826,15
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"Reestruturação da Dívida de Estados e Municípios";1046351516,98
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"Financiamentos";1981567091,02
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"Internos";1028207604,28
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"Externos";953359486,74
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"Parcelamento e Renegociação de Dívidas";91283218,15
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"De Tributos";773452,11
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"De Contribuições Previdenciárias";16123101,54
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"De Demais Contribuições Sociais";74386664,5
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";1212611318,26
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"Outras Dívidas";689806576,93
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"DEDUÇÕES (II)";1818009727,73
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"Disponibilidade de Caixa";979788683,47
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"Disponibilidade de Caixa Bruta";1048581587,28
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"(-) Restos a Pagar Processados";68792903,81
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"Demais Haveres Financeiros";838221044,26
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";3203609993,61
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";7725781278,82
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"% da DC sobre a RCL (I/RCL)";65,00
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";41,47
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";15451562557,64
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";13906406301,88
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (Não incluídos na DC)";56299024,53
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"Passivo Atuarial";15435083,67
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 2º Quadrimestre";"Depósitos e Consignações Sem Contrapartida";182882333,73
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";4867202795,35
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"Dívida Contratual";3128491869,81
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"Reestruturação da Dívida de Estados e Municípios";1053988647,29
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"Financiamentos";1988540236,66
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"Internos";1046861016,43
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"Externos";941679220,23
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"Parcelamento e Renegociação de Dívidas";85962985,86
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"De Tributos";763596,31
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"De Contribuições Previdenciárias";14944167,29
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"De Demais Contribuições Sociais";70255222,26
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";1247888634,7
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"Outras Dívidas";490822290,84
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"DEDUÇÕES (II)";1177863842,5
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"Disponibilidade de Caixa";423376854,1
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"Disponibilidade de Caixa Bruta";806637067,17
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"(-) Restos a Pagar Processados";383260213,07
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"Demais Haveres Financeiros";754486988,4
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";3689338952,85
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";8053614115,00
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"% da DC sobre a RCL (I/RCL)";60,44
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";45,81
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";16107228230,00
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";14496505407,00
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (Não incluídos na DC)";91816892,55
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"Passivo Atuarial";108363398,04
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"Depósitos e Consignações Sem Contrapartida";264081842,34
Governo do Estado de Sergipe;28;SE;Executivo;2278308;"Até o 3º Quadrimestre";"RP Não-Processados";25564831,95
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA - DC (I)";84197552159,86
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"SALDO DO EXERCÍCIO ANTERIOR";"Dívida Contratual";73723396255,92
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"SALDO DO EXERCÍCIO ANTERIOR";"Empréstimos";73042436682,97
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"SALDO DO EXERCÍCIO ANTERIOR";"Internos";64573854412,39
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"SALDO DO EXERCÍCIO ANTERIOR";"Externos";8468582270,58
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"SALDO DO EXERCÍCIO ANTERIOR";"Parcelamento e Renegociação de Dívidas";680959572,95
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"SALDO DO EXERCÍCIO ANTERIOR";"De Tributos";235662887,76
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"SALDO DO EXERCÍCIO ANTERIOR";"De Contribuições Previdenciárias";445296685,19
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"SALDO DO EXERCÍCIO ANTERIOR";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";10474155903,94
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa Bruta";2868346648,03
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"SALDO DO EXERCÍCIO ANTERIOR";"(-) Restos a Pagar Processados";8515934186,58
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";84197552159,86
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"SALDO DO EXERCÍCIO ANTERIOR";"RECEITA CORRENTE LÍQUIDA - RCL";37773288193,39
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"SALDO DO EXERCÍCIO ANTERIOR";"% da DC sobre a RCL (I/RCL)";222,9
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"SALDO DO EXERCÍCIO ANTERIOR";"% da DCL sobre a RCL (III/RCL)";222,9
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";75546576386,78
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";67991918748,1
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"SALDO DO EXERCÍCIO ANTERIOR";"Passivo Atuarial";3133921689,6
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"SALDO DO EXERCÍCIO ANTERIOR";"Insuficiência Financeira";5647587538,55
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"SALDO DO EXERCÍCIO ANTERIOR";"Depósitos e Consignações Sem Contrapartida";1619025663,61
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"SALDO DO EXERCÍCIO ANTERIOR";"RP Não-Processados";1227704839,74
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";85461534203,74
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 1º Quadrimestre";"Dívida Contratual";75009137495,07
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 1º Quadrimestre";"Empréstimos";74347858127,67
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 1º Quadrimestre";"Internos";65818597392,62
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 1º Quadrimestre";"Externos";8529260735,05
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 1º Quadrimestre";"Parcelamento e Renegociação de Dívidas";661279367,4
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 1º Quadrimestre";"De Tributos";225070271,88
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 1º Quadrimestre";"De Contribuições Previdenciárias";436209095,52
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 1º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";10452396708,67
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 1º Quadrimestre";"Disponibilidade de Caixa Bruta";2989054447,69
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 1º Quadrimestre";"(-) Restos a Pagar Processados";6483621751,16
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";85461534203,74
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 1º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";38409533938,88
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 1º Quadrimestre";"% da DC sobre a RCL (I/RCL)";222,5
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 1º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";222,5
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 1º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";76819067877,76
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 1º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";69137161089,98
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 1º Quadrimestre";"Passivo Atuarial";3135804789,77
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 1º Quadrimestre";"Insuficiência Financeira";3494567303,47
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 1º Quadrimestre";"Depósitos e Consignações Sem Contrapartida";1534625481,1
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 1º Quadrimestre";"RP Não-Processados";778617637,66
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 2º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";87193243836,62
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 2º Quadrimestre";"Dívida Contratual";76591441256,51
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 2º Quadrimestre";"Empréstimos";75949739655,22
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 2º Quadrimestre";"Internos";67070887473,72
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 2º Quadrimestre";"Externos";8878852181,5
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 2º Quadrimestre";"Parcelamento e Renegociação de Dívidas";641701601,29
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 2º Quadrimestre";"De Tributos";214856100,71
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11329605;"Até o 2º Quadrimestre";"De Contribuições Previdenciárias";426845500,58
